id_venda,data,produto,categoria,quantidade,preco_unitario,valor_total,vendedor,cidade
565,2025-11-19,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,Curitiba
566,2025-08-27,Headset RGB,Eletrônicos,3,250.0,750.0,Ana,Rio de Janeiro
567,2026-01-25,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Diana,Belo Horizonte
568,2025-04-13,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Porto Alegre
569,2025-05-18,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Diana,Rio de Janeiro
570,2025-12-21,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,Belo Horizonte
571,2025-11-13,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Diana,São Paulo
572,2025-12-24,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,São Paulo
573,2025-06-24,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Carlos,Rio de Janeiro
574,2025-07-13,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,São Paulo
575,2026-02-08,Headset RGB,Eletrônicos,2,250.0,500.0,Carlos,Curitiba
576,2025-03-25,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,Curitiba
577,2025-04-29,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Bruno,Belo Horizonte
578,2026-01-16,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Ana,Curitiba
579,2025-03-10,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,São Paulo
580,2025-02-24,Headset RGB,Eletrônicos,3,250.0,750.0,Eduardo,Belo Horizonte
581,2025-05-09,Headset RGB,Eletrônicos,1,250.0,250.0,Ana,Belo Horizonte
582,2025-11-15,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,Curitiba
583,2025-08-13,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,São Paulo
584,2025-03-15,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Diana,Belo Horizonte
585,2025-04-08,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Eduardo,Porto Alegre
586,2025-04-13,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Diana,Curitiba
587,2026-01-23,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Curitiba
588,2025-12-31,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Ana,Porto Alegre
589,2025-11-28,Webcam HD,Eletrônicos,2,180.0,360.0,Diana,Curitiba
590,2025-02-26,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Ana,São Paulo
591,2025-09-03,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,Curitiba
592,2025-03-04,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,Porto Alegre
593,2025-07-30,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Rio de Janeiro
594,2025-02-24,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Bruno,Curitiba
595,2026-01-31,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Ana,Rio de Janeiro
596,2025-04-15,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Eduardo,São Paulo
597,2025-11-24,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Porto Alegre
598,2025-03-20,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Ana,Belo Horizonte
599,2025-07-06,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Ana,Rio de Janeiro
600,2025-12-13,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,Porto Alegre
601,2025-03-03,Headset RGB,Eletrônicos,3,250.0,750.0,Eduardo,Belo Horizonte
602,2025-05-01,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Bruno,Porto Alegre
603,2026-01-17,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,Curitiba
604,2025-06-11,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Bruno,Belo Horizonte
605,2025-12-06,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Curitiba
606,2025-11-13,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,Belo Horizonte
607,2025-12-30,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,Rio de Janeiro
608,2025-02-19,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Carlos,Rio de Janeiro
609,2026-01-10,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,Rio de Janeiro
610,2025-04-06,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Eduardo,Rio de Janeiro
611,2025-08-31,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Carlos,Rio de Janeiro
612,2025-07-29,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Diana,Curitiba
613,2025-04-12,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Eduardo,Rio de Janeiro
614,2026-01-24,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Rio de Janeiro
615,2025-10-08,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,Rio de Janeiro
616,2025-12-01,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,Belo Horizonte
617,2025-11-06,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Eduardo,Curitiba
618,2025-04-30,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Rio de Janeiro
619,2025-07-23,Webcam HD,Eletrônicos,2,180.0,360.0,Diana,Curitiba
620,2025-08-20,Headset RGB,Eletrônicos,3,250.0,750.0,Eduardo,Rio de Janeiro
621,2025-05-29,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Ana,Porto Alegre
622,2025-02-13,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Curitiba
623,2025-02-18,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Porto Alegre
624,2025-11-13,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,São Paulo
625,2026-01-30,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Bruno,Curitiba
626,2025-09-16,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Rio de Janeiro
627,2025-03-30,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Bruno,Rio de Janeiro
628,2025-06-30,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Bruno,Rio de Janeiro
629,2025-12-06,Monitor 24pol,Eletrônicos,1,890.0,890.0,Eduardo,Belo Horizonte
630,2025-05-18,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Carlos,São Paulo
631,2026-01-19,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,São Paulo
632,2025-03-26,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Carlos,Belo Horizonte
633,2025-04-12,Monitor 24pol,Eletrônicos,1,890.0,890.0,Ana,Belo Horizonte
634,2025-12-04,Webcam HD,Eletrônicos,3,180.0,540.0,Eduardo,Curitiba
635,2025-07-14,Webcam HD,Eletrônicos,1,180.0,180.0,Bruno,Porto Alegre
636,2025-07-20,Monitor 24pol,Eletrônicos,1,890.0,890.0,Eduardo,Porto Alegre
637,2025-05-20,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,Belo Horizonte
638,2025-03-30,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Carlos,Porto Alegre
639,2025-08-22,Monitor 24pol,Eletrônicos,1,890.0,890.0,Bruno,Rio de Janeiro
640,2025-04-29,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,Belo Horizonte
641,2025-09-05,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Curitiba
642,2025-02-17,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,Curitiba
643,2025-08-13,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Curitiba
644,2025-06-01,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Diana,Rio de Janeiro
645,2025-03-25,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Bruno,Curitiba
646,2025-06-26,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,Curitiba
647,2025-11-05,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Eduardo,Rio de Janeiro
648,2025-03-09,Headset RGB,Eletrônicos,2,250.0,500.0,Carlos,São Paulo
649,2025-06-20,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Bruno,Curitiba
650,2026-01-25,Webcam HD,Eletrônicos,2,180.0,360.0,Diana,Rio de Janeiro
651,2025-04-19,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,São Paulo
652,2025-10-21,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,São Paulo
653,2025-02-21,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Eduardo,Rio de Janeiro
654,2025-10-21,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Eduardo,Rio de Janeiro
655,2025-05-25,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,Curitiba
656,2025-11-21,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Bruno,Porto Alegre
657,2025-03-06,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Ana,Porto Alegre
658,2025-03-05,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,Curitiba
659,2025-07-07,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,Belo Horizonte
660,2025-06-26,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,Belo Horizonte
661,2025-06-30,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Carlos,Rio de Janeiro
662,2025-10-03,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Rio de Janeiro
663,2025-07-09,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,Rio de Janeiro
664,2025-12-16,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Bruno,São Paulo
665,2026-02-07,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Diana,Rio de Janeiro
666,2025-04-18,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Ana,Curitiba
667,2025-06-22,Headset RGB,Eletrônicos,2,250.0,500.0,Carlos,Curitiba
668,2025-09-20,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,Porto Alegre
669,2025-03-25,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Bruno,Curitiba
670,2025-05-12,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Diana,Rio de Janeiro
671,2025-07-09,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,Curitiba
672,2025-08-20,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Rio de Janeiro
673,2025-04-08,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Belo Horizonte
674,2025-07-12,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Ana,Porto Alegre
675,2025-08-01,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Ana,Belo Horizonte
676,2026-01-03,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Porto Alegre
677,2025-05-06,Headset RGB,Eletrônicos,1,250.0,250.0,Eduardo,São Paulo
678,2025-04-29,Headset RGB,Eletrônicos,3,250.0,750.0,Ana,Porto Alegre
679,2025-09-02,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,São Paulo
680,2025-12-04,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Curitiba
681,2025-11-19,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,São Paulo
682,2025-09-20,Webcam HD,Eletrônicos,2,180.0,360.0,Diana,Belo Horizonte
683,2026-01-21,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Ana,Rio de Janeiro
684,2025-05-24,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Ana,São Paulo
685,2025-02-27,Headset RGB,Eletrônicos,3,250.0,750.0,Ana,Belo Horizonte
686,2025-03-28,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Ana,Belo Horizonte
687,2025-07-02,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,São Paulo
688,2025-11-20,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Eduardo,Curitiba
689,2026-02-11,Headset RGB,Eletrônicos,1,250.0,250.0,Ana,Curitiba
690,2026-01-24,Headset RGB,Eletrônicos,2,250.0,500.0,Eduardo,Belo Horizonte
691,2025-08-05,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Eduardo,Curitiba
692,2025-10-13,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Diana,Rio de Janeiro
693,2025-09-14,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Curitiba
694,2025-07-20,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Diana,Porto Alegre
695,2026-01-06,Webcam HD,Eletrônicos,2,180.0,360.0,Ana,São Paulo
696,2025-06-28,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,São Paulo
697,2026-01-01,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,Curitiba
698,2025-07-22,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Eduardo,Curitiba
699,2025-06-01,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Carlos,Rio de Janeiro
700,2026-01-06,Headset RGB,Eletrônicos,1,250.0,250.0,Ana,Porto Alegre
701,2025-12-07,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,Curitiba
702,2026-02-06,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Carlos,Curitiba
703,2025-12-25,Webcam HD,Eletrônicos,1,180.0,180.0,Ana,Porto Alegre
704,2026-01-21,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,Rio de Janeiro
705,2025-03-03,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Eduardo,Rio de Janeiro
706,2026-01-09,Webcam HD,Eletrônicos,1,180.0,180.0,Eduardo,Porto Alegre
707,2025-05-26,Webcam HD,Eletrônicos,1,180.0,180.0,Eduardo,Rio de Janeiro
708,2025-06-30,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,Porto Alegre
709,2025-06-02,Monitor 24pol,Eletrônicos,1,890.0,890.0,Bruno,Curitiba
710,2026-01-29,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Diana,Porto Alegre
711,2025-07-06,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,Curitiba
712,2025-04-26,Webcam HD,Eletrônicos,2,180.0,360.0,Carlos,Porto Alegre
713,2025-05-31,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,São Paulo
714,2025-02-13,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,São Paulo
715,2025-02-18,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Bruno,Belo Horizonte
716,2026-01-04,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Eduardo,São Paulo
717,2025-02-25,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Diana,Curitiba
718,2025-08-20,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Porto Alegre
719,2025-05-15,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,Belo Horizonte
720,2025-10-10,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Diana,Rio de Janeiro
721,2025-06-01,Webcam HD,Eletrônicos,1,180.0,180.0,Eduardo,Belo Horizonte
722,2025-09-28,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,Curitiba
723,2025-09-18,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,Belo Horizonte
724,2026-01-12,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,Belo Horizonte
725,2026-01-07,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Eduardo,Porto Alegre
726,2025-05-24,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Belo Horizonte
727,2026-01-04,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,Rio de Janeiro
728,2025-03-10,Monitor 24pol,Eletrônicos,1,890.0,890.0,Bruno,Porto Alegre
729,2026-01-05,Headset RGB,Eletrônicos,1,250.0,250.0,Eduardo,São Paulo
730,2025-06-03,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,São Paulo
731,2025-10-12,Headset RGB,Eletrônicos,2,250.0,500.0,Ana,Curitiba
732,2025-06-02,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Belo Horizonte
733,2025-02-24,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Rio de Janeiro
734,2025-11-12,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Bruno,Rio de Janeiro
735,2025-07-28,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Ana,Rio de Janeiro
736,2025-05-20,Webcam HD,Eletrônicos,3,180.0,540.0,Bruno,Curitiba
737,2025-12-09,Headset RGB,Eletrônicos,3,250.0,750.0,Bruno,São Paulo
738,2025-04-30,Webcam HD,Eletrônicos,1,180.0,180.0,Ana,Curitiba
739,2025-12-18,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Bruno,São Paulo
740,2026-01-05,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Diana,Porto Alegre
741,2025-07-31,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,São Paulo
742,2025-11-14,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Ana,Porto Alegre
743,2025-08-12,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,Curitiba
744,2025-04-02,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,Curitiba
745,2025-08-13,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Bruno,Belo Horizonte
746,2025-06-29,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Diana,Rio de Janeiro
747,2025-04-07,Headset RGB,Eletrônicos,2,250.0,500.0,Ana,Curitiba
748,2025-04-25,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Belo Horizonte
749,2025-04-09,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Eduardo,Belo Horizonte
750,2025-11-09,Headset RGB,Eletrônicos,2,250.0,500.0,Carlos,Belo Horizonte
751,2025-02-25,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,Belo Horizonte
752,2025-04-10,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,Curitiba
753,2025-07-31,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Carlos,Rio de Janeiro
754,2025-07-04,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Diana,Porto Alegre
755,2025-02-13,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,Rio de Janeiro
756,2025-02-17,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Eduardo,Belo Horizonte
757,2025-09-10,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,Porto Alegre
758,2025-03-27,Webcam HD,Eletrônicos,1,180.0,180.0,Bruno,Rio de Janeiro
759,2025-07-01,Headset RGB,Eletrônicos,3,250.0,750.0,Ana,Porto Alegre
760,2025-08-22,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,São Paulo
761,2025-05-03,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Eduardo,Rio de Janeiro
762,2025-05-25,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Belo Horizonte
763,2025-12-19,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,Rio de Janeiro
764,2025-08-15,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Diana,São Paulo
765,2025-08-10,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Bruno,Curitiba
766,2025-10-20,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,São Paulo
767,2026-01-02,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Rio de Janeiro
768,2025-06-08,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Rio de Janeiro
769,2025-02-16,Webcam HD,Eletrônicos,1,180.0,180.0,Carlos,Rio de Janeiro
770,2025-12-16,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,Belo Horizonte
771,2025-12-26,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,Porto Alegre
772,2025-03-06,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,Porto Alegre
773,2025-08-14,Webcam HD,Eletrônicos,2,180.0,360.0,Carlos,São Paulo
774,2025-07-30,Webcam HD,Eletrônicos,3,180.0,540.0,Bruno,Curitiba
775,2025-10-28,Headset RGB,Eletrônicos,3,250.0,750.0,Bruno,Rio de Janeiro
776,2025-08-06,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Eduardo,Rio de Janeiro
777,2025-06-14,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Carlos,Curitiba
778,2025-07-30,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,Belo Horizonte
779,2025-07-15,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Ana,São Paulo
780,2025-07-15,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,Porto Alegre
781,2025-04-21,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,Curitiba
782,2025-10-01,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,Rio de Janeiro
783,2025-08-31,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Diana,Porto Alegre
784,2025-09-09,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Bruno,Curitiba
785,2025-09-06,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Carlos,Belo Horizonte
786,2025-03-04,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Bruno,Curitiba
787,2025-02-22,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Ana,Belo Horizonte
788,2026-01-27,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Bruno,Belo Horizonte
789,2025-11-23,Headset RGB,Eletrônicos,2,250.0,500.0,Eduardo,Belo Horizonte
790,2025-05-29,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Diana,Belo Horizonte
791,2025-10-27,Webcam HD,Eletrônicos,2,180.0,360.0,Diana,Belo Horizonte
792,2026-02-02,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,São Paulo
793,2025-04-22,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Porto Alegre
794,2025-03-30,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,Rio de Janeiro
795,2025-05-07,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Porto Alegre
796,2025-08-04,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Bruno,Rio de Janeiro
797,2026-02-02,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,Porto Alegre
798,2025-05-12,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Eduardo,Belo Horizonte
799,2025-07-17,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Belo Horizonte
800,2025-05-29,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,São Paulo
801,2025-12-07,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Curitiba
802,2025-04-30,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,Belo Horizonte
803,2025-03-18,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,São Paulo
804,2025-04-21,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Belo Horizonte
805,2025-09-08,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Ana,Curitiba
806,2025-06-27,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Diana,Rio de Janeiro
807,2026-02-02,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Diana,Porto Alegre
808,2025-05-20,Headset RGB,Eletrônicos,1,250.0,250.0,Diana,Belo Horizonte
809,2025-03-01,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Eduardo,Rio de Janeiro
810,2025-03-23,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,São Paulo
811,2025-07-29,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Belo Horizonte
812,2025-09-07,Headset RGB,Eletrônicos,2,250.0,500.0,Diana,Rio de Janeiro
813,2025-08-08,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Eduardo,Belo Horizonte
814,2025-03-28,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,Porto Alegre
815,2026-01-09,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,Curitiba
816,2026-01-06,Webcam HD,Eletrônicos,3,180.0,540.0,Carlos,São Paulo
817,2026-01-27,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Carlos,Belo Horizonte
818,2025-07-10,Webcam HD,Eletrônicos,3,180.0,540.0,Carlos,Curitiba
819,2025-04-23,Webcam HD,Eletrônicos,2,180.0,360.0,Ana,São Paulo
820,2025-10-15,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Belo Horizonte
821,2025-04-12,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Diana,Curitiba
822,2026-01-08,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Belo Horizonte
823,2025-05-02,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,Belo Horizonte
824,2025-12-31,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Diana,Belo Horizonte
825,2026-01-08,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Ana,Porto Alegre
826,2025-02-21,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Ana,Rio de Janeiro
827,2025-08-10,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,Porto Alegre
828,2025-04-04,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,Rio de Janeiro
829,2026-01-25,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,Curitiba
830,2025-10-16,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,São Paulo
831,2025-10-25,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Eduardo,Rio de Janeiro
832,2025-12-05,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,Porto Alegre
833,2025-04-26,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,Curitiba
834,2025-08-04,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Carlos,Belo Horizonte
835,2025-12-20,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Eduardo,São Paulo
836,2025-04-28,Headset RGB,Eletrônicos,2,250.0,500.0,Bruno,Curitiba
837,2025-12-04,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Ana,Rio de Janeiro
838,2026-01-12,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Eduardo,Porto Alegre
839,2025-12-24,Headset RGB,Eletrônicos,2,250.0,500.0,Diana,Porto Alegre
840,2026-01-13,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,São Paulo
841,2025-11-30,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Diana,Belo Horizonte
842,2025-03-02,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Carlos,São Paulo
843,2025-07-06,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Eduardo,Rio de Janeiro
844,2025-11-21,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,São Paulo
845,2025-12-24,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,Porto Alegre
846,2025-05-21,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Ana,São Paulo
847,2025-06-10,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,Rio de Janeiro
